count,ISB_Service,bus_stop_board,time_start,day_of_the_week,is_weekend,is_peak,hour,minute
1,A1,KR MRT,2024-09-03 15:35:00,Wednesday,0,1,15,35
2,A2,S17,2024-09-03 15:35:00,Wednesday,0,1,15,35
1,A2,Opp KR MRT,2024-09-03 15:35:00,Wednesday,0,1,15,35
1,BTC (Bukit Timah Campus),KR MRT,2024-09-03 15:35:00,Wednesday,0,1,15,35
1,D2,KR MRT,2024-09-03 15:35:00,Wednesday,0,1,15,35
1,D2,Opp KR MRT,2024-09-03 15:36:00,Wednesday,0,1,15,36
1,K,KR MRT,2024-09-03 15:36:00,Wednesday,0,1,15,36
2,D2,UTown,2024-09-03 15:36:00,Wednesday,0,1,15,36
1,D2,LT27,2024-09-03 15:36:00,Wednesday,0,1,15,36
1,A1,YIH,2024-09-03 15:37:00,Wednesday,0,1,15,37
2,BTC (Bukit Timah Campus),KR MRT,2024-09-03 15:37:00,Wednesday,0,1,15,37
2,D2,UTown,2024-09-03 15:37:00,Wednesday,0,1,15,37
1,BTC (Bukit Timah Campus),LT27,2024-09-03 15:37:00,Wednesday,0,1,15,37
1,D1,IT,2024-09-03 15:37:00,Wednesday,0,1,15,37
2,D2,KR MRT,2024-09-03 15:37:00,Wednesday,0,1,15,37
2,A1,KR MRT,2024-09-03 15:38:00,Wednesday,0,1,15,38
2,D2,KR MRT,2024-09-03 15:38:00,Wednesday,0,1,15,38
1,K,KR MRT,2024-09-03 15:38:00,Wednesday,0,1,15,38
1,A2,Opp KR MRT,2024-09-03 15:39:00,Wednesday,0,1,15,39
2,A1,KR MRT,2024-09-03 15:39:00,Wednesday,0,1,15,39
1,A1,PGP Terminal,2024-09-03 15:39:00,Wednesday,0,1,15,39
1,D1,IT,2024-09-03 15:39:00,Wednesday,0,1,15,39
1,D2,LT27,2024-09-03 15:39:00,Wednesday,0,1,15,39
1,A2,S17,2024-09-03 15:40:00,Wednesday,0,1,15,40
1,D2,COM3,2024-09-03 15:40:00,Wednesday,0,1,15,40
1,A1,KR MRT,2024-09-03 15:40:00,Wednesday,0,1,15,40
1,D1,Museum,2024-09-03 15:40:00,Wednesday,0,1,15,40
1,D2,Opp KR MRT,2024-09-03 15:41:00,Wednesday,0,1,15,41
1,D1,UTown,2024-09-03 15:41:00,Wednesday,0,1,15,41
2,D2,KR MRT,2024-09-03 15:41:00,Wednesday,0,1,15,41
1,D1,Museum,2024-09-03 15:41:00,Wednesday,0,1,15,41
1,A1,KR MRT,2024-09-03 15:41:00,Wednesday,0,1,15,41
1,BTC (Bukit Timah Campus),University Hall,2024-09-03 15:42:00,Wednesday,0,1,15,42
13,D2,Opp KR MRT,2024-09-03 15:42:00,Wednesday,0,1,15,42
5,D2,Museum,2024-09-03 15:42:00,Wednesday,0,1,15,42
2,BTC (Bukit Timah Campus),UTown,2024-09-03 15:42:00,Wednesday,0,1,15,42
2,A2,PGP Foyer,2024-09-03 15:42:00,Wednesday,0,1,15,42
1,D2,PGP Foyer,2024-09-03 15:42:00,Wednesday,0,1,15,42
3,D2,University Hall,2024-09-03 15:42:00,Wednesday,0,1,15,42
6,A2,KR Bus Terminal,2024-09-03 15:42:00,Wednesday,0,1,15,42
6,D1,Opp YIH,2024-09-03 15:42:00,Wednesday,0,1,15,42
7,D1,UTown,2024-09-03 15:42:00,Wednesday,0,1,15,42
1,D1,Opp HSSML,2024-09-03 15:42:00,Wednesday,0,1,15,42
17,A1,PGP Terminal,2024-09-03 15:42:00,Wednesday,0,1,15,42
12,D1,IT,2024-09-03 15:42:00,Wednesday,0,1,15,42
2,BTC (Bukit Timah Campus),LT27,2024-09-03 15:42:00,Wednesday,0,1,15,42
21,D2,UTown,2024-09-03 15:42:00,Wednesday,0,1,15,42
8,A1,KR Bus Terminal,2024-09-03 15:42:00,Wednesday,0,1,15,42
1,D1,Opp NUSS,2024-09-03 15:42:00,Wednesday,0,1,15,42
6,D2,S17,2024-09-03 15:42:00,Wednesday,0,1,15,42
1,K,PGP Terminal,2024-09-03 15:42:00,Wednesday,0,1,15,42
1,A1,YIH,2024-09-03 15:42:00,Wednesday,0,1,15,42
7,A2,S17,2024-09-03 15:42:00,Wednesday,0,1,15,42
1,K,Opp KR MRT,2024-09-03 15:42:00,Wednesday,0,1,15,42
2,A1,University Hall,2024-09-03 15:42:00,Wednesday,0,1,15,42
1,BTC (Bukit Timah Campus),Oei Tiong Ham Building (BTC),2024-09-03 15:42:00,Wednesday,0,1,15,42
21,D2,COM3,2024-09-03 15:42:00,Wednesday,0,1,15,42
8,BTC (Bukit Timah Campus),KR MRT,2024-09-03 15:42:00,Wednesday,0,1,15,42
2,A2,Opp YIH,2024-09-03 15:42:00,Wednesday,0,1,15,42
95,D2,KR MRT,2024-09-03 15:42:00,Wednesday,0,1,15,42
9,A1,LT27,2024-09-03 15:42:00,Wednesday,0,1,15,42
12,A1,BIZ2,2024-09-03 15:42:00,Wednesday,0,1,15,42
10,K,KR MRT,2024-09-03 15:42:00,Wednesday,0,1,15,42
13,D2,PGP Terminal,2024-09-03 15:42:00,Wednesday,0,1,15,42
1,BTC (Bukit Timah Campus),Museum,2024-09-03 15:42:00,Wednesday,0,1,15,42
1,D2,UHC,2024-09-03 15:42:00,Wednesday,0,1,15,42
12,A1,LT13,2024-09-03 15:42:00,Wednesday,0,1,15,42
3,D1,Museum,2024-09-03 15:42:00,Wednesday,0,1,15,42
14,D2,LT27,2024-09-03 15:42:00,Wednesday,0,1,15,42
12,A2,IT,2024-09-03 15:42:00,Wednesday,0,1,15,42
12,A2,Opp KR MRT,2024-09-03 15:42:00,Wednesday,0,1,15,42
5,D1,COM3,2024-09-03 15:42:00,Wednesday,0,1,15,42
46,A1,KR MRT,2024-09-03 15:42:00,Wednesday,0,1,15,42
2,D1,LT13,2024-09-03 15:42:00,Wednesday,0,1,15,42
1,D1,BIZ2,2024-09-03 15:42:00,Wednesday,0,1,15,42
4,A2,Museum,2024-09-03 15:42:00,Wednesday,0,1,15,42
1,K,LT27,2024-09-03 15:42:00,Wednesday,0,1,15,42
1,D2,UTown,2024-09-03 15:43:00,Wednesday,0,1,15,43
1,D1,UTown,2024-09-03 15:44:00,Wednesday,0,1,15,44
1,A2,S17,2024-09-03 15:44:00,Wednesday,0,1,15,44
1,D1,Opp YIH,2024-09-03 15:44:00,Wednesday,0,1,15,44
1,D2,LT27,2024-09-03 15:44:00,Wednesday,0,1,15,44
1,D2,KR MRT,2024-09-03 15:44:00,Wednesday,0,1,15,44
1,D2,COM3,2024-09-03 15:44:00,Wednesday,0,1,15,44
1,BTC (Bukit Timah Campus),KR MRT,2024-09-03 15:44:00,Wednesday,0,1,15,44
2,A1,BIZ2,2024-09-03 15:45:00,Wednesday,0,1,15,45
1,D2,KR MRT,2024-09-03 15:45:00,Wednesday,0,1,15,45
1,D2,COM3,2024-09-03 15:45:00,Wednesday,0,1,15,45
7,D2,COM3,2024-09-03 15:46:00,Wednesday,0,1,15,46
1,D1,Opp NUSS,2024-09-03 15:46:00,Wednesday,0,1,15,46
20,A1,KR MRT,2024-09-03 15:46:00,Wednesday,0,1,15,46
5,D2,PGP Terminal,2024-09-03 15:46:00,Wednesday,0,1,15,46
4,BTC (Bukit Timah Campus),KR MRT,2024-09-03 15:46:00,Wednesday,0,1,15,46
5,D2,UTown,2024-09-03 15:46:00,Wednesday,0,1,15,46
1,D2,University Hall,2024-09-03 15:46:00,Wednesday,0,1,15,46
4,D2,LT27,2024-09-03 15:46:00,Wednesday,0,1,15,46
3,D2,Opp KR MRT,2024-09-03 15:46:00,Wednesday,0,1,15,46
1,D1,BIZ2,2024-09-03 15:46:00,Wednesday,0,1,15,46
4,A1,BIZ2,2024-09-03 15:46:00,Wednesday,0,1,15,46
1,D2,PGP Foyer,2024-09-03 15:46:00,Wednesday,0,1,15,46
5,A1,PGP Terminal,2024-09-03 15:46:00,Wednesday,0,1,15,46
1,A1,LT13,2024-09-03 15:46:00,Wednesday,0,1,15,46
1,A1,LT27,2024-09-03 15:46:00,Wednesday,0,1,15,46
2,K,PGP Terminal,2024-09-03 15:46:00,Wednesday,0,1,15,46
1,A1,YIH,2024-09-03 15:46:00,Wednesday,0,1,15,46
2,A2,IT,2024-09-03 15:46:00,Wednesday,0,1,15,46
4,K,KR MRT,2024-09-03 15:46:00,Wednesday,0,1,15,46
1,K,LT27,2024-09-03 15:46:00,Wednesday,0,1,15,46
36,D2,KR MRT,2024-09-03 15:46:00,Wednesday,0,1,15,46
2,D1,COM3,2024-09-03 15:46:00,Wednesday,0,1,15,46
5,A2,Opp KR MRT,2024-09-03 15:46:00,Wednesday,0,1,15,46
3,A1,KR Bus Terminal,2024-09-03 15:46:00,Wednesday,0,1,15,46
2,BTC (Bukit Timah Campus),UTown,2024-09-03 15:46:00,Wednesday,0,1,15,46
1,A1,CLB,2024-09-03 15:46:00,Wednesday,0,1,15,46
3,D1,Ventus,2024-09-03 15:46:00,Wednesday,0,1,15,46
2,A2,KR Bus Terminal,2024-09-03 15:46:00,Wednesday,0,1,15,46
4,D1,UTown,2024-09-03 15:46:00,Wednesday,0,1,15,46
1,D1,Museum,2024-09-03 15:46:00,Wednesday,0,1,15,46
2,D1,Opp YIH,2024-09-03 15:46:00,Wednesday,0,1,15,46
1,D2,S17,2024-09-03 15:46:00,Wednesday,0,1,15,46
3,A2,S17,2024-09-03 15:46:00,Wednesday,0,1,15,46
8,D1,IT,2024-09-03 15:46:00,Wednesday,0,1,15,46
4,D2,KR MRT,2024-09-03 15:47:00,Wednesday,0,1,15,47
1,BTC (Bukit Timah Campus),KR MRT,2024-09-03 15:47:00,Wednesday,0,1,15,47
1,A2,S17,2024-09-03 15:47:00,Wednesday,0,1,15,47
1,D2,PGP Terminal,2024-09-03 15:47:00,Wednesday,0,1,15,47
1,D2,Opp KR MRT,2024-09-03 15:47:00,Wednesday,0,1,15,47
1,A1,BIZ2,2024-09-03 15:47:00,Wednesday,0,1,15,47
1,A1,KR MRT,2024-09-03 15:47:00,Wednesday,0,1,15,47
3,D2,KR MRT,2024-09-03 15:48:00,Wednesday,0,1,15,48
1,D2,LT27,2024-09-03 15:48:00,Wednesday,0,1,15,48
1,D2,PGP Terminal,2024-09-03 15:49:00,Wednesday,0,1,15,49
1,A2,IT,2024-09-03 15:49:00,Wednesday,0,1,15,49
1,A2,Opp YIH,2024-09-03 15:49:00,Wednesday,0,1,15,49
1,A1,KR MRT,2024-09-03 15:49:00,Wednesday,0,1,15,49
2,D2,KR MRT,2024-09-03 15:49:00,Wednesday,0,1,15,49
1,A1,KR MRT,2024-09-03 15:50:00,Wednesday,0,1,15,50
1,D2,COM3,2024-09-03 15:50:00,Wednesday,0,1,15,50
1,D2,KR MRT,2024-09-03 15:50:00,Wednesday,0,1,15,50
1,BTC (Bukit Timah Campus),KR MRT,2024-09-03 15:51:00,Wednesday,0,1,15,51
1,D1,UTown,2024-09-03 15:52:00,Wednesday,0,1,15,52
1,D1,COM3,2024-09-03 15:52:00,Wednesday,0,1,15,52
3,A1,KR MRT,2024-09-03 15:52:00,Wednesday,0,1,15,52
1,D2,KR MRT,2024-09-03 15:52:00,Wednesday,0,1,15,52
1,D2,COM3,2024-09-03 15:53:00,Wednesday,0,1,15,53
1,A2,UHC,2024-09-03 15:54:00,Wednesday,0,1,15,54
1,A2,Opp KR MRT,2024-09-03 15:54:00,Wednesday,0,1,15,54
2,A2,IT,2024-09-03 15:54:00,Wednesday,0,1,15,54
1,A2,KR Bus Terminal,2024-09-03 15:54:00,Wednesday,0,1,15,54
1,A1,KR MRT,2024-09-03 15:54:00,Wednesday,0,1,15,54
1,BTC (Bukit Timah Campus),UTown,2024-09-03 15:55:00,Wednesday,0,1,15,55
2,D2,KR MRT,2024-09-03 15:55:00,Wednesday,0,1,15,55
1,D2,KR MRT,2024-09-03 15:56:00,Wednesday,0,1,15,56
1,D2,COM3,2024-09-03 15:56:00,Wednesday,0,1,15,56
1,A2,S17,2024-09-03 15:56:00,Wednesday,0,1,15,56
1,A1,KR MRT,2024-09-03 15:56:00,Wednesday,0,1,15,56
1,D2,LT27,2024-09-03 15:56:00,Wednesday,0,1,15,56
1,D2,KR MRT,2024-09-03 15:57:00,Wednesday,0,1,15,57
1,A2,S17,2024-09-03 15:58:00,Wednesday,0,1,15,58
1,A2,KR Bus Terminal,2024-09-03 15:58:00,Wednesday,0,1,15,58
1,D1,YIH,2024-09-03 15:59:00,Wednesday,0,1,15,59
1,A1,KR MRT,2024-09-03 15:59:00,Wednesday,0,1,15,59
1,D2,COM3,2024-09-03 15:59:00,Wednesday,0,1,15,59
1,A2,S17,2024-09-03 16:00:00,Wednesday,0,0,16,0
1,A1,KR MRT,2024-09-03 16:00:00,Wednesday,0,0,16,0
3,D2,KR MRT,2024-09-03 16:01:00,Wednesday,0,0,16,1
1,D2,UTown,2024-09-03 16:01:00,Wednesday,0,0,16,1
1,D2,KR MRT,2024-09-03 16:02:00,Wednesday,0,0,16,2
1,D2,COM3,2024-09-03 16:02:00,Wednesday,0,0,16,2
1,D2,UTown,2024-09-03 16:02:00,Wednesday,0,0,16,2
1,D2,PGP Terminal,2024-09-03 16:03:00,Wednesday,0,0,16,3
1,D2,KR MRT,2024-09-03 16:04:00,Wednesday,0,0,16,4
1,D1,IT,2024-09-03 16:04:00,Wednesday,0,0,16,4
1,D2,COM3,2024-09-03 16:04:00,Wednesday,0,0,16,4
2,D2,PGP Terminal,2024-09-03 16:04:00,Wednesday,0,0,16,4
1,A1,KR MRT,2024-09-03 16:04:00,Wednesday,0,0,16,4
1,A2,S17,2024-09-03 16:04:00,Wednesday,0,0,16,4
1,D2,UTown,2024-09-03 16:05:00,Wednesday,0,0,16,5
1,A2,Opp YIH,2024-09-03 16:05:00,Wednesday,0,0,16,5
1,A2,IT,2024-09-03 16:05:00,Wednesday,0,0,16,5
1,D2,KR MRT,2024-09-03 16:05:00,Wednesday,0,0,16,5
1,BTC (Bukit Timah Campus),University Hall,2024-09-03 16:05:00,Wednesday,0,0,16,5
1,A1,PGP Terminal,2024-09-03 16:05:00,Wednesday,0,0,16,5
1,D1,UTown,2024-09-03 16:06:00,Wednesday,0,0,16,6
1,BTC (Bukit Timah Campus),KR MRT,2024-09-03 16:06:00,Wednesday,0,0,16,6
1,D2,UTown,2024-09-03 16:07:00,Wednesday,0,0,16,7
1,D2,KR MRT,2024-09-03 16:07:00,Wednesday,0,0,16,7
1,A1,KR MRT,2024-09-03 16:07:00,Wednesday,0,0,16,7
1,D2,PGP Terminal,2024-09-03 16:08:00,Wednesday,0,0,16,8
3,A1,KR MRT,2024-09-03 16:08:00,Wednesday,0,0,16,8
1,D2,Opp KR MRT,2024-09-03 16:08:00,Wednesday,0,0,16,8
1,D2,KR MRT,2024-09-03 16:09:00,Wednesday,0,0,16,9
1,D2,Opp KR MRT,2024-09-03 16:09:00,Wednesday,0,0,16,9
1,D2,Museum,2024-09-03 16:10:00,Wednesday,0,0,16,10
1,D2,Opp KR MRT,2024-09-03 16:10:00,Wednesday,0,0,16,10
2,A1,KR MRT,2024-09-03 16:11:00,Wednesday,0,0,16,11
1,A1,BIZ2,2024-09-03 16:12:00,Wednesday,0,0,16,12
1,D2,KR MRT,2024-09-03 16:12:00,Wednesday,0,0,16,12
1,D2,KR MRT,2024-09-03 16:13:00,Wednesday,0,0,16,13
1,A1,KR Bus Terminal,2024-09-03 16:13:00,Wednesday,0,0,16,13
1,D1,Museum,2024-09-03 16:13:00,Wednesday,0,0,16,13
1,A2,S17,2024-09-03 16:13:00,Wednesday,0,0,16,13
1,D2,Museum,2024-09-03 16:13:00,Wednesday,0,0,16,13
1,K,KR MRT,2024-09-03 16:13:00,Wednesday,0,0,16,13
1,A1,KR MRT,2024-09-03 16:13:00,Wednesday,0,0,16,13
1,A1,KR MRT,2024-09-03 16:14:00,Wednesday,0,0,16,14
1,D1,UTown,2024-09-03 16:14:00,Wednesday,0,0,16,14
1,D1,Opp YIH,2024-09-03 16:14:00,Wednesday,0,0,16,14
1,D1,IT,2024-09-03 16:14:00,Wednesday,0,0,16,14
1,A1,BIZ2,2024-09-03 16:14:00,Wednesday,0,0,16,14
1,D2,KR MRT,2024-09-03 16:15:00,Wednesday,0,0,16,15
1,D2,LT27,2024-09-03 16:15:00,Wednesday,0,0,16,15
1,A2,IT,2024-09-03 16:15:00,Wednesday,0,0,16,15
1,A2,Opp KR MRT,2024-09-03 16:15:00,Wednesday,0,0,16,15
1,A1,KR MRT,2024-09-03 16:15:00,Wednesday,0,0,16,15
1,A1,LT27,2024-09-03 16:15:00,Wednesday,0,0,16,15
2,A1,BIZ2,2024-09-03 16:17:00,Wednesday,0,0,16,17
1,D2,KR MRT,2024-09-03 16:17:00,Wednesday,0,0,16,17
1,A2,Opp KR MRT,2024-09-03 16:17:00,Wednesday,0,0,16,17
1,A2,IT,2024-09-03 16:17:00,Wednesday,0,0,16,17
1,A1,University Hall,2024-09-03 16:17:00,Wednesday,0,0,16,17
1,A2,KR Bus Terminal,2024-09-03 16:18:00,Wednesday,0,0,16,18
1,A1,KR MRT,2024-09-03 16:18:00,Wednesday,0,0,16,18
1,D2,KR MRT,2024-09-03 16:19:00,Wednesday,0,0,16,19
1,A1,KR MRT,2024-09-03 16:19:00,Wednesday,0,0,16,19
1,A2,KR Bus Terminal,2024-09-03 16:19:00,Wednesday,0,0,16,19
1,A2,S17,2024-09-03 16:19:00,Wednesday,0,0,16,19
1,BTC (Bukit Timah Campus),KR MRT,2024-09-03 16:20:00,Wednesday,0,0,16,20
1,D2,LT27,2024-09-03 16:20:00,Wednesday,0,0,16,20
1,A1,LT27,2024-09-03 16:21:00,Wednesday,0,0,16,21
1,BTC (Bukit Timah Campus),CLB,2024-09-03 16:21:00,Wednesday,0,0,16,21
1,D1,COM3,2024-09-03 16:21:00,Wednesday,0,0,16,21
1,D1,COM3,2024-09-03 16:22:00,Wednesday,0,0,16,22
2,A1,KR MRT,2024-09-03 16:22:00,Wednesday,0,0,16,22
1,K,KR MRT,2024-09-03 16:22:00,Wednesday,0,0,16,22
1,A2,IT,2024-09-03 16:22:00,Wednesday,0,0,16,22
1,A1,KR MRT,2024-09-03 16:23:00,Wednesday,0,0,16,23
1,A2,Opp KR MRT,2024-09-03 16:23:00,Wednesday,0,0,16,23
1,D1,COM3,2024-09-03 16:23:00,Wednesday,0,0,16,23
1,D2,KR MRT,2024-09-03 16:24:00,Wednesday,0,0,16,24
1,K,KR MRT,2024-09-03 16:24:00,Wednesday,0,0,16,24
1,A2,IT,2024-09-03 16:24:00,Wednesday,0,0,16,24
1,A1,PGP Terminal,2024-09-03 16:24:00,Wednesday,0,0,16,24
1,A1,LT27,2024-09-03 16:25:00,Wednesday,0,0,16,25
1,D2,KR MRT,2024-09-03 16:25:00,Wednesday,0,0,16,25
2,D1,COM3,2024-09-03 16:26:00,Wednesday,0,0,16,26
1,A1,LT13,2024-09-03 16:26:00,Wednesday,0,0,16,26
1,A2,KR Bus Terminal,2024-09-03 16:26:00,Wednesday,0,0,16,26
1,D2,Opp KR MRT,2024-09-03 16:27:00,Wednesday,0,0,16,27
1,BTC (Bukit Timah Campus),Oei Tiong Ham Building (BTC),2024-09-03 16:27:00,Wednesday,0,0,16,27
1,D2,KR MRT,2024-09-03 16:27:00,Wednesday,0,0,16,27
1,D2,KR MRT,2024-09-03 16:28:00,Wednesday,0,0,16,28
1,A2,S17,2024-09-03 16:28:00,Wednesday,0,0,16,28
1,K,KR MRT,2024-09-03 16:28:00,Wednesday,0,0,16,28
1,A1,KR MRT,2024-09-03 16:28:00,Wednesday,0,0,16,28
1,D1,CLB,2024-09-03 16:28:00,Wednesday,0,0,16,28
2,A1,LT27,2024-09-03 16:28:00,Wednesday,0,0,16,28
1,A1,LT13,2024-09-03 16:29:00,Wednesday,0,0,16,29
1,A1,KR Bus Terminal,2024-09-03 16:29:00,Wednesday,0,0,16,29
1,D1,UTown,2024-09-03 16:30:00,Wednesday,0,1,16,30
1,D1,COM3,2024-09-03 16:30:00,Wednesday,0,1,16,30
1,A1,BIZ2,2024-09-03 16:30:00,Wednesday,0,1,16,30
2,A1,KR MRT,2024-09-03 16:31:00,Wednesday,0,1,16,31
1,A1,PGP Terminal,2024-09-03 16:31:00,Wednesday,0,1,16,31
1,D2,KR MRT,2024-09-03 16:31:00,Wednesday,0,1,16,31
1,D1,IT,2024-09-03 16:32:00,Wednesday,0,1,16,32
1,A1,KR MRT,2024-09-03 16:32:00,Wednesday,0,1,16,32
1,D2,PGP Terminal,2024-09-03 16:32:00,Wednesday,0,1,16,32
1,D2,UTown,2024-09-03 16:33:00,Wednesday,0,1,16,33
1,D1,UTown,2024-09-03 16:33:00,Wednesday,0,1,16,33
1,D2,PGP Terminal,2024-09-03 16:33:00,Wednesday,0,1,16,33
1,D2,COM3,2024-09-03 16:33:00,Wednesday,0,1,16,33
1,D2,UTown,2024-09-03 16:34:00,Wednesday,0,1,16,34
1,D2,PGP Terminal,2024-09-03 16:34:00,Wednesday,0,1,16,34
1,D2,Opp KR MRT,2024-09-03 16:34:00,Wednesday,0,1,16,34
1,A1,KR Bus Terminal,2024-09-03 16:35:00,Wednesday,0,1,16,35
1,D2,KR MRT,2024-09-03 16:35:00,Wednesday,0,1,16,35
1,D2,Opp KR MRT,2024-09-03 16:35:00,Wednesday,0,1,16,35
1,D2,LT27,2024-09-03 16:36:00,Wednesday,0,1,16,36
1,D2,UTown,2024-09-03 16:36:00,Wednesday,0,1,16,36
1,D2,LT27,2024-09-03 16:37:00,Wednesday,0,1,16,37
1,D2,KR MRT,2024-09-03 16:37:00,Wednesday,0,1,16,37
1,D1,UTown,2024-09-03 16:37:00,Wednesday,0,1,16,37
1,D1,IT,2024-09-03 16:37:00,Wednesday,0,1,16,37
1,A2,S17,2024-09-03 16:37:00,Wednesday,0,1,16,37
1,D2,COM3,2024-09-03 16:38:00,Wednesday,0,1,16,38
1,A2,Opp KR MRT,2024-09-03 16:38:00,Wednesday,0,1,16,38
2,D2,KR MRT,2024-09-03 16:38:00,Wednesday,0,1,16,38
1,A1,BIZ2,2024-09-03 16:38:00,Wednesday,0,1,16,38
1,A2,Opp KR MRT,2024-09-03 16:39:00,Wednesday,0,1,16,39
1,D2,LT27,2024-09-03 16:39:00,Wednesday,0,1,16,39
1,D2,UTown,2024-09-03 16:39:00,Wednesday,0,1,16,39
1,A2,Opp KR MRT,2024-09-03 16:40:00,Wednesday,0,1,16,40
1,D1,IT,2024-09-03 16:41:00,Wednesday,0,1,16,41
1,D2,PGP Terminal,2024-09-03 16:41:00,Wednesday,0,1,16,41
1,D2,S17,2024-09-03 16:41:00,Wednesday,0,1,16,41
88,D2,KR MRT,2024-09-03 16:42:00,Wednesday,0,1,16,42
1,D1,Opp YIH,2024-09-03 16:42:00,Wednesday,0,1,16,42
5,A1,LT27,2024-09-03 16:42:00,Wednesday,0,1,16,42
14,D2,COM3,2024-09-03 16:42:00,Wednesday,0,1,16,42
4,BTC (Bukit Timah Campus),UTown,2024-09-03 16:42:00,Wednesday,0,1,16,42
2,A2,PGP Foyer,2024-09-03 16:42:00,Wednesday,0,1,16,42
1,D2,PGP Foyer,2024-09-03 16:42:00,Wednesday,0,1,16,42
2,A1,University Hall,2024-09-03 16:42:00,Wednesday,0,1,16,42
10,A1,PGP Terminal,2024-09-03 16:42:00,Wednesday,0,1,16,42
7,D2,Opp KR MRT,2024-09-03 16:42:00,Wednesday,0,1,16,42
15,D1,IT,2024-09-03 16:42:00,Wednesday,0,1,16,42
1,D1,YIH,2024-09-03 16:42:00,Wednesday,0,1,16,42
2,A1,YIH,2024-09-03 16:42:00,Wednesday,0,1,16,42
7,A2,KR Bus Terminal,2024-09-03 16:42:00,Wednesday,0,1,16,42
1,D1,Opp NUSS,2024-09-03 16:42:00,Wednesday,0,1,16,42
5,D2,S17,2024-09-03 16:42:00,Wednesday,0,1,16,42
11,K,KR MRT,2024-09-03 16:42:00,Wednesday,0,1,16,42
12,A1,BIZ2,2024-09-03 16:42:00,Wednesday,0,1,16,42
8,A1,KR Bus Terminal,2024-09-03 16:42:00,Wednesday,0,1,16,42
2,D1,Museum,2024-09-03 16:42:00,Wednesday,0,1,16,42
10,D2,LT27,2024-09-03 16:42:00,Wednesday,0,1,16,42
2,A2,Opp HSSML,2024-09-03 16:42:00,Wednesday,0,1,16,42
13,A2,Opp KR MRT,2024-09-03 16:42:00,Wednesday,0,1,16,42
1,D2,UHC,2024-09-03 16:42:00,Wednesday,0,1,16,42
5,A1,LT13,2024-09-03 16:42:00,Wednesday,0,1,16,42
1,BTC (Bukit Timah Campus),YIH,2024-09-03 16:42:00,Wednesday,0,1,16,42
7,BTC (Bukit Timah Campus),KR MRT,2024-09-03 16:42:00,Wednesday,0,1,16,42
8,D1,COM3,2024-09-03 16:42:00,Wednesday,0,1,16,42
3,D1,CLB,2024-09-03 16:42:00,Wednesday,0,1,16,42
17,D2,UTown,2024-09-03 16:42:00,Wednesday,0,1,16,42
2,K,LT27,2024-09-03 16:42:00,Wednesday,0,1,16,42
2,A1,CLB,2024-09-03 16:42:00,Wednesday,0,1,16,42
4,D2,University Hall,2024-09-03 16:42:00,Wednesday,0,1,16,42
1,A2,Museum,2024-09-03 16:42:00,Wednesday,0,1,16,42
7,D2,Museum,2024-09-03 16:42:00,Wednesday,0,1,16,42
3,A2,UHC,2024-09-03 16:42:00,Wednesday,0,1,16,42
4,D1,UTown,2024-09-03 16:42:00,Wednesday,0,1,16,42
10,A2,IT,2024-09-03 16:42:00,Wednesday,0,1,16,42
1,K,Opp KR MRT,2024-09-03 16:42:00,Wednesday,0,1,16,42
51,A1,KR MRT,2024-09-03 16:42:00,Wednesday,0,1,16,42
8,A2,S17,2024-09-03 16:42:00,Wednesday,0,1,16,42
4,A2,Opp YIH,2024-09-03 16:42:00,Wednesday,0,1,16,42
1,BTC (Bukit Timah Campus),LT27,2024-09-03 16:42:00,Wednesday,0,1,16,42
11,D2,PGP Terminal,2024-09-03 16:42:00,Wednesday,0,1,16,42
1,D2,Opp KR MRT,2024-09-03 16:43:00,Wednesday,0,1,16,43
1,A2,Opp KR MRT,2024-09-03 16:43:00,Wednesday,0,1,16,43
1,A1,LT13,2024-09-03 16:43:00,Wednesday,0,1,16,43
1,A2,Opp KR MRT,2024-09-03 16:44:00,Wednesday,0,1,16,44
1,D2,KR MRT,2024-09-03 16:44:00,Wednesday,0,1,16,44
1,A1,KR MRT,2024-09-03 16:44:00,Wednesday,0,1,16,44
1,A1,LT13,2024-09-03 16:44:00,Wednesday,0,1,16,44
1,D1,IT,2024-09-03 16:44:00,Wednesday,0,1,16,44
1,A2,Opp HSSML,2024-09-03 16:45:00,Wednesday,0,1,16,45
1,D1,LT13,2024-09-03 16:45:00,Wednesday,0,1,16,45
1,D2,PGP Terminal,2024-09-03 16:45:00,Wednesday,0,1,16,45
1,D1,COM3,2024-09-03 16:45:00,Wednesday,0,1,16,45
3,D2,University Hall,2024-09-03 16:46:00,Wednesday,0,1,16,46
2,A2,S17,2024-09-03 16:46:00,Wednesday,0,1,16,46
12,BTC (Bukit Timah Campus),KR MRT,2024-09-03 16:46:00,Wednesday,0,1,16,46
11,D2,UTown,2024-09-03 16:46:00,Wednesday,0,1,16,46
1,K,Museum,2024-09-03 16:46:00,Wednesday,0,1,16,46
8,A2,KR Bus Terminal,2024-09-03 16:46:00,Wednesday,0,1,16,46
1,K,PGP Terminal,2024-09-03 16:46:00,Wednesday,0,1,16,46
6,A1,PGP Terminal,2024-09-03 16:46:00,Wednesday,0,1,16,46
3,A1,LT27,2024-09-03 16:46:00,Wednesday,0,1,16,46
1,BTC (Bukit Timah Campus),LT27,2024-09-03 16:46:00,Wednesday,0,1,16,46
